index,payload,label
336,contact-verified-information.net/en-ligne-verifie-verifiedbyvisa-eu-informations_lu/perso.php,1
337,'ladygold.info/Remax/Secure Login.html',1
338,martin.bernauer.at/xmlentity/,0
339,scholar.lib.vt.edu/theses/available/etd-12142004-090652/unrestricted/CHAPTER-6.pdf,0
340,library.thinkquest.org/11127/,0
341,e-lesna.pl/modules/mod_acepolls/cadastro5.php,1
342,www.cyfronet.krakow.pl/iccs2004/,0
343,slashdot.org/linux/00/12/29/237222.shtml,0
344,www.protegido097.h19.ru/Atendimento-Online-Santander/,1
345,habbo3x.rel7.com/,1
346,www.wtf-trending.wwesheamus.com/,1
347,www.theregister.co.uk/2001/07/23/wipo_rewrites_udrp_yet_again/,0
348,www.nytimes.com/library/tech/reference/index-domain.html,0
349,www.hsqxx.com/js/?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index&amp;app=com-d3,1
350,www.ibm.com/developerworks/web/library/wa-seo2/,0
351,incorrientes.com//wp-admin/maint/refund.htm,1
352,bit.ly/Pi1X8O,1
353,researchweb.watson.ibm.com/people/b/bennetc/,0
354,flower-sad.ru/www.bancoestado.cl/C8AA27305BBB4AD7B769656766711E4B/index.php?STP=login,1
355,battle-login.en.bbwow.asia/login/en/login.html?app=wam&ref,1
356,www.paypal.co.uk.6940.secure-461.mx/images/cgi.bin/uk/web.scr/?un=1&cmnd=_lg&nav=61050348b546e3b2bb33deee061a31b7,1
357,www.scorebest.com/site/,0
358,www3.telus.net/maryon/resume,0
359,dbeltram.fr/belt/wp-content/plugins/css/tela2.html,1
360,www.doneusebio.com/intl/update/webscr2.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e58b3a8b5863e5891a1c7147b7f78cd6678b3a8b5863e5891a1c7147b7f78cd667,1
361,archive.newsmax.com/archives/articles/2001/1/26/201807.shtml,0
362,www.babinet.cz/avatars/19889/hires/dir/35ef648ea56f22e862249802283356eb/,1
363,senseis.xmp.net/?PhilosophersFootball,0
364,www.paypal.ca.6433.secure7l.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=c70ac9c06a9b0400e3e088df8de0ac79,1
365,ouled-kenitra.com/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56a6cdae5bdbddd5bcf8db6964c25a9e06a6cdae5bdbddd5bcf8db6964c25a9e0,1
366,members.tripod.com/Kir_Smirnov/kBag/,0
367,pastehtml.com/view/bc0dmt04v.html,1
368,finreg.com.mx/asbonline/asb.co.nz/,1
369,www.vergenet.net/~conrad/express/,0
370,www.nongklubwit.com/data/r/index1.php,1
371,www.zapsurvey.com/Survey.aspx?id=c05f319c-ab80-4f5a-bdbc-9d7ab02b6d9d,1
372,bit.ly/T5geSI,1
373,paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a653f2dsezg3dsfsjd.xn--envialia-corua-2nb.com/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/,1
374,www.mactech.com/articles/mactech/Vol.07/07.01/Prograph2.0/index.html,0
375,www.tx.ncsu.edu/jtatm/volume3issue4/Articles/Power/power_full_79_03.pdf,0
376,www.lmek.com/LMEKGraphics/,0
377,live.gnome.org/GnomeOffice,0
378,games.teamxbox.com/xbox-360/1165/Stranglehold/,0
379,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpXWkMW5xvij0mB0UOOcDff-ffWR_UoBmiuA3mFvMx9WnmoRvxDy6NQOpE-5L4FI0odszbmAJ-1BQBB-3pNa4xaQaQTbN4LABfgNZimwSlObPn7C_SjMsEFagEp4kRgaSqJMZkBfPFBErkgltZCA91db4tSV1cxR45m3MotvJKtUW2kg3KYpGMW27Tz5X9xAFc5cCgrsv9sP3wZTF4Ky6-k2XFs7A\%3D\%3D&amp;attredirects=1',1
380,us.battle.net.ok.iiweb.asia/login/en/login.html?app=bam&amp;eor=0&amp;ref=www.battle.net/account/&amp;app=wam,1
381,sznorinco.com/luggages,0
382,www.accentdlafirm.com/views/addons/KontoI7587REFpbsSTOred.htm,1
383,paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epaloginuksss.uzmandoktorum.com/769c082835cfddfaed8b018e7c6cea77/,1
384,plc.case.edu/tutorial/enhanced/files/polymers/intro.htm,0
385,comarket.kz/paypal.com/eng/cgi-ben/webscr/39bf9d3a86beb09a303de9b1dc5e0d73/,1
386,www.simmonsfirst.com/personal_banking/credit_cards.aspx,0
387,hitecautomotive.com/minciuna/document/paynow.htm,1
388,paulgolding.us/img/icons/tabs/20.20/20.20.20.20/pbs-nets.dk-Opret-din-kode-Verified-by-Visa/https:www.nets.eu/securi/,1
389,pastehtml.com/view/beeg60pvq.html,1
390,en.wikipedia.org/wiki/Object_REXX,0
391,www.jlcyedu.com.cn/images/?http:/us.battle.net/login/en/?ref,1
392,www.mobileandvideoinrecruitment.com/wp-content/themes/busybee/includes/js/Voce_Ganhou_10.000_Pontos_Multiplus.php,1
393,listes.cru.fr/sympa/,0
394,www.gamebird.com/dgs.html,0
395,johnsmurrayphotography.homestead.com/index.html,0
396,'dgnbzx.cn/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
397,www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=cU3R26YG357064kBjC437Udn3MB6i8343MLeegjH4NU01hE6Gos/6fab9fa79d30dc4f086235b1f12b458e/,1
398,www.babinet.cz/avatars/19889/hires/dir/509beedc43ea5aed7bb3d4bd5e985dda/,1
399,brasstacks.sportsontheweb.net/index.html,0
400,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqUXkQCjnYETROWjObzWFXhiG6KWBBjS3qFCAtpUSxfxi0Zjh3mjOmgIWW2J2t09ycsYMoVvTTPndrMbNipQn3PUt85d4h2NELcepvM33BWQOVIqp16hpqyo8RWva3I7K5LSuX9Oq7MVuDVOa9BUzh2lA-WVfHK9veSziJdMHPFeZEcFGxUK9QroBAGpL9tKSzH_sQEWbV12P4PGKCfqhaWJL7NRA\%3D\%3D&amp;attredirects=0',1
401,paypal.com.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3fa.ee8d0b7e678a25d88.3d0fa72c947f193f8fd.5885d80a13c0db1f8e263663d3fa.ee8d0b7e678a25d88.3d0fa72c947f193f8fd.cccbd.org/,1
402,tools.ietf.org/html/rfc1124,0
403,www.artsachsphotography.com/home.html,0
404,catb.org/~esr/intercal/,0
405,obzormobile.com//wp-admin/maint/update.html,1
406,'www.freewebs.com/accountingforengineers/BP3093/Case\%20Study-Manuel.doc',0
407,shoping-ebay.paypal.securecode-update-all.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatchs59s7d80a01.mashhad.iastjd.ac.ir/,1
408,scholar.lib.vt.edu/ejournals/SPT/v2n3n4/sullins.html,0
409,tools.ietf.org/html/rfc1995,0
410,twitter.com/#!/hadoop,0
411,www.botanicagardens.net/images/random/safety/safety/index.htm,1
412,www.superdimensiongames.com/index_products_tessaron.xhtml,0
413,medinvestig.com/archivos/carta/peru/publicidad_bancaria/interperu/interperu_verificacion_/,1
414,www.wipo.int/amc/en/domains/decisions/html/2000/d2000-0715.html,0
415,medgourmet.com/iii7/index.html,1
416,home.arcor.de/grouchosbox/tomeviewer.html,0
417,ieltsspeakingblog.com/wp-content/plugins/zngxopypwjq/3724740750/de-34136426436/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/,1
418,spfdeepak.com/www.paypal.com.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a13c0db1f8e263663d3faee8d195a86f1d217948a841515432864135447153156218654210/8b0234eba586a289fce5df067f0e5e4c/login.htm,1
419,tools.ietf.org/html/rfc2798,0
420,choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s,1
421,www.bizzydays.com/affiliates.htm,0
422,www.cs.cmu.edu/~awb/pc110.html,0
423,www.egemenozkan.com/wp-includes/images/smilies/st/loginPage.action.php,1
424,gu.admzr.ru/6427553344/241250503/,1
425,www.france-tf2.fr/cache/www.paypal.fr.login.cgi-bin.webscr.cmd.login.submit.dispatch.bto4otm3ojy1pmvkdg9ic3uei9z97yd76ndjdodj9dhbd5jdfk0r/update/T1RNM05EVXpNalF5T1RVPQ==/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,1
426,itau2012.h19.ru/www.itau.com.br/,1
427,www.cis.hut.fi/kaip/finet/,0
428,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crZrrHcZk8WJgvPShEgJh0FsPnsg5jiQUBNkayyUuqNgrUd_-pkp-zqDY5wGa5E2crotSQw3JsJhMoc7l__BCMjwu4gPyAAk6P3txeYBYTa-vJuE_zqPqt3NX3Lzasft4iSl4rtqUnZ4z1iSvJ3jTpqOpblWVPvBSBjvRmPnrfFPuZB-S3j2ojqNjO_QZMk8KBUnckMVnX5Pg6Gk5XWIX5PA03iuA\%3D\%3D&amp;attredirects=2',1
429,www.cs.toronto.edu/uai2005/,0
430,www.dixieslaughter.com/wp-content/uploads/2013/wbm.php,1
431,www.ireland-information.com/heraldichall/postcard.htm,0
432,en.wikipedia.org/wiki/One_instruction_set_computer,0
433,www-03.ibm.com/servers/eserver/zseries/zos/unix/bpxa1toy.html,0
434,www.peachgarden.net/~be/paypal/_webscr1.php?cmd=_error,1
435,www.jrgonzalezabogados.com/templates/disco-beat-template/images/bluedarkgrey/premiostododia/cadastro.php?z3cn7gp0jpap2hp88jk50bj3395a7r87tju11j0k0j0a2yi9i3csewug6zrcqyjjidjjxt47cdhecznu31mgwgw3goe7nxq7aap84teg8vujuhewi2cfi0hyyv5lsvs46ha9boojkj4e2hb,1
436,enovamarkets.com/inc/variable/glogising/index.php,1
437,noticiahabbo41.rel7.com/,1
438,www.pixelturk.net/.remax/,1
439,www.alphasierrapapa.com/iisdev/,0
440,www.sjgames.com/inwo/SubGenius/,0
441,listserv.uga.edu/archives/sas-l.html,0
442,www.webring.com/hub?ring=fb123,0
443,www.vonwentzel.net/ABS/,0
444,sourceforge.net/projects/bdl/,0
445,mastaofdizasta.fm.interia.pl/Strona.html,1
446,www.tbray.org/ongoing/When/200x/2003/04/26/UTF,0
447,www.mid-wi.com/transcribe,0
448,www.devx.com/dbzone/Article/33681?trk=DXRSS_JAVA,0
449,members.tripod.com/~vader007/itehome.htm,0
450,pc.ign.com/articles/164/164693p1.html,0
451,www.johnny-lin.com/flib.html#math,0
452,www.logo-base.com/corporatepresentations.html,0
453,www.vermilionsoftware.com/vrs.asp,0
454,www647.paypal.co.uk.95675.ssl-210.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,1
455,bikramyogahampden.com/old_site/uploads/images/3ce19bc97acc4836291ee32af351da1c/info.htm,1
456,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpK7yYl-4PGdP-_4MCFTgoRVN1Mzu9i2ZRhpMAKD25pnbMakV54QV8EQyIjmID8WgUIjO61_v8nSeta7lSSM6EkXYod_Kl7ePKCnBph21QIUGb_f8k0TTFs8AMfpSi6c0xhh6ei2J0kI9_wySqId8vU1H1O99RjacvUWu9P1ux7USM0IWvQ8623vEUkQyYI_qzWhhU4zm4rgOsr76u41Uj1coJAug\%3D\%3D&amp;attredirects=2',1
457,www.carpetencyclopedia.com/index.php?page=309,0
458,tmalltops.com//sq/sq1/signin.ebay.com/,1
459,victorydaynursery.com/wp-content/plugins/zwsxeealkco/2164990809/de-6438648835/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/,1
460,tibiaitemki.w.interia.pl/Freeitems.html,1
461,membres.multimania.fr/gpk/,0
462,tools.ietf.org/html/rfc2220,0
463,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cr4xHcmdwTUQvBRffgHl325Ax0hizoKbNmlWrHYuaARHNZNspPEG-ZHW1bfsHoE19lGTTrISCBo7xvaGdi-mfhVXzGPRfYeLo0JvlRN5vHFLt6MQaYL1UFjUMaeC0xYqQdXLcNIHXD4LHAe_tR172aJo8o7H4J-TQV-Vqs_6UTbNU_jQ-HV7dkbYZTsBfOyUW_6j6A9QACFNZQl2_Q0-Cu2xixoTg\%3D\%3D&amp;attredirects=1',1
464,paypal.com.cgi-bin.login2548dazz78a7s98azdza787869874597.dreamiit.info/paypal/Us-paypal.com/001ee4fb786363a59eba9ae0e4da533b/wbsccr.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43659bda16d69341dd02441a9e214ed343f39bda16d69341dd02441a9e214ed343f3,1
465,www.internetnews.com/ent-news/article.php/3110981,0
466,www.angelfire.com/nh/macorphans/,0
467,worldgratitude.com/soc/userinfo/,1
468,www.pagat.com/jass/belote.html,0
469,medohacker.com/scama/paypal/en/?i=45,1
470,ffulgore.free.fr/site/f-crc/us/index.htm,0
471,tu-telcel.com/portal/footer/tienda_linea/compra_linea_iframe.html,1
472,secure.runescape.com.m-forumslogins.tk/m=forum/forums.ws?154=690&amp;166=2147483425,1
473,www.georgedillon.com/web/netiquette.shtml,0
474,www.centralconnector.com/GAMES/mousetrap.html,0
475,tam-fidelidade2012.site40.net/,1
476,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crkiLyqFNiDiKjFCx-wZp9MNKTDv--amUsQGp_5TRiTEH1GhuBh72NKBo2TogWMLN3O5l-snkUh8SbB3LaJIZ-wt885fT155vAbJIc0Kxtu4j3r2DAHIxDaEHPuQUUKRXfPtaDR_fVqE6fRgFHUcZ_fSLlASwTSEWuQwxVNh1WeFRHNGrVExZxHrjimqfyqfdsmQu6Zlleg3dfJtxvtxWvBZVNHRA\%3D\%3D&amp;attredirects=2',1
477,bjcurio.com/js/index.htm?ref=zednsifus.battle.net/d3/en/index,1
478,guillermoportillo.com/doublex/js/login.html,1
479,www.angelfire.com/rpg2/vortexshadow/arethanehome.html,0
480,www.computerworld.com/s/article/93784/Microsoft_sues_eight_alleged_spammers,0
481,'lanzanow.com/redinkdigital2/libraries/joomla/client/eBayISAPI.php?dll\%3FeBayISAPI.dll\%3FSignIn',1
482,www.comp.leeds.ac.uk/hill/Papers/abstracts/8Con.html,0
483,www.variantbank.org/results/rules/e/exchange.htm,0
484,www.pcworld.com/article/17689/how_to_stop_searching_and_start_finding.html,0
485,isopixelnetwork.com/dic8/index.html,1
486,2500llc.com/plugins/editors/none/paypal2013/details.php,1
487,www.paypal.com.securityalert.ref0004854.accountupdate.live-coast.com/,1
488,www.angelfire.com/games2/cautionwetpaint/,0
489,xlrz.xaiu.edu.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
490,selectvn.com/language/pdf_fonts/index.htm,1
491,tools.ietf.org/html/rfc344,0
492,www.football-tipster.com/.http/www.paypal.fr/2549592042e2e733e66b5a0e5d048a22/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f37941d5f52fa93189f9a9ae561fa58ef37941d5f52fa93189f9a9ae561fa58e,1
493,code.google.com/p/oktech-profiler/,0
494,rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTQ4NA==,1
495,nets.eu-aktivbank.id82732738-centre.refa872afd92jd.com-info-dec.perfectupdate.com.blogerium.com/.cach/,1
496,www.users.globalnet.co.uk/~chegeo,0
497,genymears.org/S7XIde/webscr_prim.php?Z2VueW1lYXJzLm9yZw==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDY0MTI0Ng==,1
498,www.ganhe5.com.br/br/como-participar/index.htm,1
499,www.stone.com/PackUpAndGo/PackUpAndGo.html,0
500,helendurham.com/a7e1dbd671e439ec7dc568aec45912b8/,1
501,www.codata.org/dsj/,0
502,pastehtml.com/view/becfe7at0.html,1
503,www.schoolicons.com/eng/,0
504,www.hhs.gov/grantsnet/OverviewGrantMgtProcess.htm,0
505,villakidsbuffetinfantil.com/Limit-id=65722/0b35e2a6e2db2986a7003ce80e2cc48e/,1
506,frakin.net/code/conferm/servic/members/9aeb09a6cb1b62e219fe5060749ad632/webscuers?cmd=login-run&dispatch=5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60,1
507,en.wikipedia.org/wiki/Balderdash,0
508,paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.momtaz-it.com/9b7d547231c0be17e8407f381b5880ef,1
509,upgradeuraccunt212.iblogger.org/,1
510,acorn.riscos.com/acornftp.htm,0
511,www.housetw.com.tw/administrator/components/com_login/www.paypal.com/de/cgi-bin/webscr/login/run/dispatch/9703d295b4a2116480ee01a05c,1
512,www.whon.org/eng/index.htm,0
513,memursinav.com/wp-admin/maint/balaur/DE/pp/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/,1
514,ginaangina.batcave.net/post.php,1
515,moedasgratis3d.rel7.com/,1
516,s15.invisionfree.com/Black_Arch_Fort/index.php,0
517,www.sanbase.com/screensaver/,0
518,larkin.nuclearwinter.com/rros2/,0
519,tools.ietf.org/html/rfc102,0
520,www.elcomputer.com.my/plugins/system/,1
521,pastehtml.com/view/b4awoujk7.html,1
522,en.wikipedia.org/wiki/A/UX,0
523,www.sxlcjx.com/images/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www,1
524,www.yokogawa.com/us/,0
525,www.42north.org/mjm/rpg/dc/,0
526,www.egcgroup.com/retail-marketing.htm,0
527,paypal.com.info.h65df4h65ws4re6hg54sa6fd4qw65f4a654fd9q465a4f9w65adsf3.g6sa54f65asdf.gf6a5s4d65f4ga65sd.gf4165as4df1gq6w541fas.d1fg65qwa1sedf651gew654fa3s51f6qw54fas.3hgweg847ew987rqwa65s4fa9s874.654wfdr64aw.s56f4g98q4e.ultimatewriter.net/qwertyuiopasfghjhmhbncvcxdfgyuuygff/mnbvvccvcxvcvasdfgfghvbccxxzxzx/update/,1
528,wimpk.com/Confirm/resolution-Center8/webscuers/webscuers?cmd=login-run&dispatch=5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60,1
529,www.asd-online.com/en/home/,0
530,onlinefilmdeposu.com/umut/js/gerbera/?allegro.pl/&amp;bmw-x5-3-0d-kamera-comforty-logic7-pl.html,1
531,lesaem.org/dyn/news/documents/pl/paypal.fr/index.php?cmd=?cmd=_login,1
532,blackb0x.zxq.net/,1
533,www.officeview.com/OVPSindex.html,0
534,www.zsyqzx.cn/js/?ref=us.battle.net/d3/en/index,1
535,www.czmdzx.cn/img/index.htm?app=com-d3&amp;,1
536,spectramg.com/paypal/paypal/paypal/cycgi-bin/webscrcmd=_home-customer&nav=1/webscr/update.php?cmd=_login-done&login_access=1193476743,1
537,www3.bmo.com/mosaik,0
538,www.freewebs.com/bgtrans/,0
539,db.apache.org/ojb/,0
540,www.jeromereunion.com/wp-admin/css/dir/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcbc05f447c578969b6481cc2ac93ec909bc05f447c578969b6481cc2ac93ec909,1
541,www.torps.com/Cthugha/,0
542,www.angelfire.com/electronic/pig/portfolio.html,0
543,bjorn.haxx.se/debian/,0
544,justinmcauliff.com/wordpress/cadastro/Cielo/,1
545,members.tripod.com/~Ashen_Rose/,0
546,us.battle.net.ok.qw-rs.com/login/en/login.html?app=bam&amp;eor=0&amp;ref=battle.net/account/&amp;app=wam,1
547,home.surewest.net/brett/,0
548,sollicitatiehulp.org/remax/index.htm,1
549,installer.excelsior-usa.com/en/,0
550,www.enildeingelsvanhook.com/www66.discovercard.com/,1
551,www.codeproject.com/vcpp/stl/ptr_vecto.asp,0
552,www.bryantwebconsulting.com/blog/,0
553,www.users.zetnet.co.uk/logs/Genesis/terrsky.htm,0
554,www.watermarker.com/exif-iptc-gps/,0
555,www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/b6ff62c12f436548564e716e1e0e23c9/,1
556,www.blazingtools.com/is.html,0
557,www.angelfire.com/stars2/ccworks/,0
558,islander.it/images/cani/frida/gdf5gdf4gd5g4d6f4g6d4g64fg6d4g6dgd5g4d4g6dg46d4gd4g6d46d4gdf5gdfg4fg4df4g6d4g6df4g6df44f6g4df646df4/72fb13902d74ed9403475160daca998a/Kreditkartel.php,1
559,tardafs.com/KoMPL4HnTSMo/webscr.php?cmd_=session.start&sdr01=aW5mb0BuaWNvbGUtenVlbGxpZy5jaA==&ixh=ZGlyZWlkZXIubmV0&ctr_=DE,1
560,www.bitjungle.no/isoent/,0
561,tools.ietf.org/html/rfc2304,0
562,www.freewebs.com/pscidrivingschool/,0
563,ok.oogo.asia/login/en/index.htm,1
564,news.bbc.co.uk/1/hi/programmes/working_lunch/3290277.stm,0
565,anita-gd.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
566,sglx.web.ur.ru/converter/,0
567,www.kommunio.si/images/banners/sss/index.htm,1
568,www.conceptart.org/forums/forumdisplay.php?f=23,0
569,slashdot.org/articles/99/07/09/1224209.shtml,0
570,www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=74e3ei3U0U3GB3jN6BUMMo46gR4Y3866521cHhGd30s7EkjnL4C/7549625dfefed9b14a421709715d22f2/,1
571,paypal-services.de/km/paypal/verifikation/46221/index.php,1
572,www.livewiredg.myby.co.uk/portfolio/home.html,0
573,upload.hnteacher.net/tools/?http:/us.battle.net/login/en/?ref=http:/aotaokkus.battle.net/d3/en/index&amp;amp;app=com-d3,1
574,vinacas.com.vn/uploads/assets/media/logs/index.php,1
575,www.ers.usda.gov/publications/ages001e/,0
576,www.oyarzoyacevedo.cl/archivos/paypal/ma.php,1
577,premiosopcao.webatu.com/PROMOCAO/ACESSO/SISTEMA/ONLINE/CADASTRO/USUARIOS/CLIENTE/,1
578,groups.yahoo.com/clubs/aquaculturefarming,0
579,krotzon.biz/pCntrlde/webscr_prim.php?sdr01=aW12cy5raW5rQHQtb25saW5lLmRl,1
580,tools.ietf.org/html/rfc1797,0
581,ecosweb.net/PAYPAL/wbsccr.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365c1eea881550955f53fba2b4f72941aa2c1eea881550955f53fba2b4f72941aa2,1
582,tools.ietf.org/html/rfc3595,0
583,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crq-97WUzYDVrJbF2_Mz1gUYKM7w9qIabXp6sHm-ugAm_J1fmrwKZaGDPQ01cv7SkDyMiSWH2ta5osYp1JXjZk3zDg-fN034skN7zjMuEac25rDnjqhVPhXlnrGCJuHyzTaOIZ0pnC-FpEfqxoOnk1o8Y6jhTR1RLpyQ7Yd4-6YtG5_mqECVBudk4c0qxWr9uWojU0Zz1OQoUxQpz-X1CujCd7j9Q\%3D\%3D&amp;attredirects=2',1
584,txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run,1
585,thisreminds.me/wp-includes/theme-compat/Power-Seller-Silver-Membership/,1
586,tools.ietf.org/html/rfc3032,0
587,jslclass.com/aol/_cqr/login/index.php,1
588,www.iisg.nl/research/turkey1.doc,0
589,www.wiltsgames.co.uk/6nimmt.html,0
590,getwebhits.com/resellers.htm,0
591,www.arniebelts.com/https.secure.paypal.co.uk-webscr15/login.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d8812cd76bf2fd83f,1
592,us.jjok.asia/login/en/index.htm,1
593,'www.midea-0512.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fvcacoqlus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',1
594,old.lwn.net/1999/0211/,0
595,rodrigocadastravoce.com.br/brdomnvbcss/?iosi,1
596,esxcc.com/js/index.htm?us.battle.net/login/en/?ref=zkukceyus.battle.net/d3/en/index&amp;,1
597,sourceforge.net/projects/ooc/,0
598,www.hnyjdw.com/images/?app=com-d3&amp;ref=http:/us.battle.net/d3/en/index,1
599,us.battle.net.ppwow.asia/login/en/?app=com-d3&amp;ref=us.battle.net/d3/en/index,1
600,www.vyomworld.com/source/LanguageHome.asp?LangId=5,0
601,www.educontemporaneo.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
602,www.linabtechnologies.com/tmp/85f168699e914be8133f1cc0a8655082/,1
603,www.alcatel-lucent.com/wps/portal/BellLabs,0
604,bit.ly/PncPkP,1
605,slashdot.org/yro/00/09/28/1351255.shtml,0
606,www.forta.com/books/0789723654/,0
607,www.notedigusto.biz/wp-content//themes/notedigusto/cache/lotus/red.php,1
608,kittycooper.com/Bridge/,0
609,rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwNjc1Mw=,1
610,www.thevgrill.co.nz/media/acesso.php,1
611,stoutconstruction.org/ndk/index.html,1
612,www-paypal-com-us395feirero20490fkro5039495fek.2374fef495rikdfdleefer49583400239ferffrtidsero3483.2374fef495rikdfdleefer49583400239ferffrtidsero34833.alemcs.com/dir.php,1
613,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp3slKiGyIgH1YyGTbHYAetIMa6UhlE-gCusI2NUPnv-rh1ZVrSxMd8D3WTWrJMN7cyzLbr3VqjepUPCaFHqZQgb3gmAs8DqM2EixaIQnHFL6BbakCx1Ijd17uezsQmHiJRMaJIacS6W0TgOFw3uhSIq9EAkmkvQueITL1tR4jAylEYz2W7TRnN70F5_8ZPk1CR-XeoFTiv7wS7x-taPs8Npq_U9w\%3D\%3D&amp;attredirects=2',1
614,ps3pool.com.br/promocaopremiada/system/seguranca3/1OCJHE1A.html,1
